day,site,waterLevel
2018-02-21,BB Wetland Well Shallow,0.4450062045555554
2018-02-21,DB Upland Well 1,1.117876019637965
2018-02-21,DB Wetland Well Shallow,1.0883940615416663
2018-02-21,DF Wetland Well Shallow,0.7340216675101381
2018-02-21,DK Upland Well 1,0.9177930502495879
2018-02-21,DK Wetland Well Shallow,0.6768872967638889
2018-02-21,GR Wetland Well Shallow,0.386272460125
2018-02-21,ND Upland Well 1,0.9854676198261156
2018-02-21,ND Wetland Well Shallow,1.0103775867499998
2018-02-21,P-26 Deep Well,-0.23478230558663876
2018-02-21,QB Upland Well 1,0.8308438096391779
2018-02-21,QB Wetland Well Shallow,0.6785563921527777
2018-02-21,TB Upland Well 2,0.9045338962700513
2018-02-21,TB Upland Well 3,0.938088646412439
2018-02-21,TB Wetland Well Shallow,0.8154159826270937
2018-02-22,BB Upland Well 1,0.6673059168554897
2018-02-22,BB Wetland Well Shallow,0.4447679158194448
2018-02-22,DB Upland Well 1,1.1043130354990764
2018-02-22,DB Wetland Well Shallow,1.0763748201805559
2018-02-22,DF Wetland Well Shallow,0.7286514962462497
2018-02-22,DK Upland Well 1,0.896458241805144
2018-02-22,DK Wetland Well Shallow,0.6711563287361115
2018-02-22,GR Wetland Well Shallow,0.38255343658333335
2018-02-22,ND Upland Well 1,0.9803431727566715
2018-02-22,ND Wetland Well Shallow,1.0043959375555558
2018-02-22,P-26 Deep Well,-0.25482157393386057
2018-02-22,QB Upland Well 1,0.8219000154725116
2018-02-22,QB Wetland Well Shallow,0.6723803588333337
2018-02-22,TB Upland Well 2,0.8915643325200517
2018-02-22,TB Upland Well 3,0.9279002981485506
2018-02-22,TB Wetland Well Shallow,0.8080612521270941
2018-02-23,BB Upland Well 1,0.6793757901471564
2018-02-23,BB Wetland Well Shallow,0.4484488217638894
2018-02-23,DB Upland Well 1,1.1005195354712987
2018-02-23,DB Wetland Well Shallow,1.0684231285972225
2018-02-23,DF Wetland Well Shallow,0.7278934335656942
2018-02-23,DK Upland Well 1,0.9041907644023663
2018-02-23,DK Wetland Well Shallow,0.670402160819445
2018-02-23,GR Wetland Well Shallow,0.382410494125
2018-02-23,ND Upland Well 1,0.9809181815344494
2018-02-23,ND Wetland Well Shallow,1.001974102555556
2018-02-23,P-26 Deep Well,-0.25330792705886046
2018-02-23,QB Upland Well 1,0.8216702244030671
2018-02-23,QB Wetland Well Shallow,0.6717157704861116
2018-02-23,TB Upland Well 2,0.8934823267006075
2018-02-23,TB Upland Well 3,0.932063800745773
2018-02-23,TB Wetland Well Shallow,0.8055523160437609
2018-02-24,BB Upland Well 1,0.6855606752027116
2018-02-24,BB Wetland Well Shallow,0.45038522755555566
2018-02-24,DB Upland Well 1,1.095821388012965
2018-02-24,DB Wetland Well Shallow,1.0641704005
2018-02-24,DF Wetland Well Shallow,0.7272068929129161
2018-02-24,DK Upland Well 1,0.9092967998606992
2018-02-24,DK Wetland Well Shallow,0.6710065573611113
2018-02-24,GR Wetland Well Shallow,0.382224698125
2018-02-24,ND Upland Well 1,0.9798662412150045
2018-02-24,ND Wetland Well Shallow,1.0015240802916667
2018-02-24,P-26 Deep Well,-0.24956222640608305
2018-02-24,QB Upland Well 1,0.8215937454030668
2018-02-24,QB Wetland Well Shallow,0.6712469825416668
2018-02-24,TB Upland Well 2,0.8913908384922737
2018-02-24,TB Upland Well 3,0.9310741766485504
2018-02-24,TB Wetland Well Shallow,0.8039409460020939
2018-02-25,BB Upland Well 1,0.7144994790360449
2018-02-25,BB Wetland Well Shallow,0.4557794755416667
2018-02-25,DB Upland Well 1,1.107717767276854
2018-02-25,DB Wetland Well Shallow,1.068386305375
2018-02-25,DF Wetland Well Shallow,0.7312956868573603
2018-02-25,DK Upland Well 1,0.9335671980690324
2018-02-25,DK Wetland Well Shallow,0.6780242137500001
2018-02-25,GR Wetland Well Shallow,0.3884387710416667
2018-02-25,ND Upland Well 1,0.991462723659449
2018-02-25,ND Wetland Well Shallow,1.0062360364583334
2018-02-25,P-26 Deep Well,-0.215352036683861
2018-02-25,QB Upland Well 1,0.8312594871669557
2018-02-25,QB Wetland Well Shallow,0.6752426562222222
2018-02-25,TB Upland Well 2,0.9214325686450514
2018-02-25,TB Upland Well 3,0.9515362039124392
2018-02-25,TB Wetland Well Shallow,0.8099859736270938
2018-02-26,BB Upland Well 1,0.6915656929804893
2018-02-26,BB Wetland Well Shallow,0.4530088821388889
2018-02-26,DB Upland Well 1,1.0951043973879648
2018-02-26,DB Wetland Well Shallow,1.0669116061388888
2018-02-26,DF Wetland Well Shallow,0.7310885562323605
2018-02-26,DK Upland Well 1,0.913835261999588
2018-02-26,DK Wetland Well Shallow,0.6757227623611112
2018-02-26,GR Wetland Well Shallow,0.38624770875000003
2018-02-26,ND Upland Well 1,0.9846886670483379
2018-02-26,ND Wetland Well Shallow,1.0055367493055556
2018-02-26,P-26 Deep Well,-0.2291897787116388
2018-02-26,QB Upland Well 1,0.8263226969030667
2018-02-26,QB Wetland Well Shallow,0.6754706769444445
2018-02-26,TB Upland Well 2,0.8935156092283847
2018-02-26,TB Upland Well 3,0.9345461816207725
2018-02-26,TB Wetland Well Shallow,0.8095012525576493
2018-02-27,BB Upland Well 1,0.6699220179573416
2018-02-27,BB Wetland Well Shallow,0.44997651339351896
2018-02-27,DB Upland Well 1,1.0818153449759282
2018-02-27,DB Wetland Well Shallow,1.0574712885879634
2018-02-27,DF Wetland Well Shallow,0.7275799640842128
2018-02-27,DK Upland Well 1,0.8899797151569958
2018-02-27,DK Wetland Well Shallow,0.669878020018519
2018-02-27,GR Wetland Well Shallow,0.38138019516666666
2018-02-27,ND Upland Well 1,0.9773833882474123
2018-02-27,ND Wetland Well Shallow,1.001128820768519
2018-02-27,P-26 Deep Well,-0.2637863762208976
2018-02-27,QB Upland Well 1,0.8161313980604746
2018-02-27,QB Wetland Well Shallow,0.6719171179768524
2018-02-27,TB Upland Well 2,0.8754558251219037
2018-02-27,TB Upland Well 3,0.9236701124726248
2018-02-27,TB Wetland Well Shallow,0.8044786594650573
2018-02-28,BB Upland Well 1,0.6717859575360451
2018-02-28,BB Wetland Well Shallow,0.4495510399444446
2018-02-28,DB Upland Well 1,1.0754372560268541
2018-02-28,DB Wetland Well Shallow,1.0503039788472224
2018-02-28,DF Wetland Well Shallow,0.7240967469129161
2018-02-28,DK Upland Well 1,0.8919927179718103
2018-02-28,DK Wetland Well Shallow,0.6671029417361114
2018-02-28,GR Wetland Well Shallow,0.37783451870833334
2018-02-28,ND Upland Well 1,0.9750409828261158
2018-02-28,ND Wetland Well Shallow,0.9978888493055557
2018-02-28,P-26 Deep Well,-0.274922096294972
2018-02-28,QB Upland Well 1,0.8123599683614002
2018-02-28,QB Wetland Well Shallow,0.6690800775416669
2018-02-28,TB Upland Well 2,0.8746167985617183
2018-02-28,TB Upland Well 3,0.9242073538429949
2018-02-28,TB Wetland Well Shallow,0.8016189585854273
2018-03-01,BB Upland Well 1,0.6702495321934525
2018-03-01,BB Wetland Well Shallow,0.449929776226852
2018-03-01,DB Upland Well 1,1.0673307180731502
2018-03-01,DB Wetland Well Shallow,1.0426729561574075
2018-03-01,DF Wetland Well Shallow,0.7210618996814347
2018-03-01,DK Upland Well 1,0.8858990648097734
2018-03-01,DK Wetland Well Shallow,0.664347101226852
2018-03-01,GR Wetland Well Shallow,0.376457730625
2018-03-01,ND Upland Well 1,0.9713305710946343
2018-03-01,ND Wetland Well Shallow,0.9931010042546297
2018-03-01,P-26 Deep Well,-0.2834984844014534
2018-03-01,QB Upland Well 1,0.8089395395049186
2018-03-01,QB Wetland Well Shallow,0.6652687560185186
2018-03-01,TB Upland Well 2,0.8703965268302366
2018-03-01,TB Upland Well 3,0.9201064035142911
2018-03-01,TB Wetland Well Shallow,0.7978717236317234
2018-03-02,BB Upland Well 1,0.7134251143184528
2018-03-02,BB Wetland Well Shallow,0.4556044472129634
2018-03-02,DB Upland Well 1,1.0857263960592618
2018-03-02,DB Wetland Well Shallow,1.0470464219351856
2018-03-02,DF Wetland Well Shallow,0.7275551792231018
2018-03-02,DK Upland Well 1,0.927918964268107
2018-03-02,DK Wetland Well Shallow,0.6748544660601857
2018-03-02,GR Wetland Well Shallow,0.38501600154166665
2018-03-02,ND Upland Well 1,0.9852550601363013
2018-03-02,ND Wetland Well Shallow,0.9992515445740746
2018-03-02,P-26 Deep Well,-0.2239787026514532
2018-03-02,QB Upland Well 1,0.8190255616993637
2018-03-02,QB Wetland Well Shallow,0.6723554559490746
2018-03-02,TB Upland Well 2,0.9122864828024593
2018-03-02,TB Upland Well 3,0.9469345993892915
2018-03-02,TB Wetland Well Shallow,0.8048447672706128
2018-03-03,BB Upland Well 1,0.6761953023508599
2018-03-03,BB Wetland Well Shallow,0.4513682423564815
2018-03-03,DB Upland Well 1,1.0620903722722244
2018-03-03,DB Wetland Well Shallow,1.043145874912037
2018-03-03,DF Wetland Well Shallow,0.726440450588842
2018-03-03,DK Upland Well 1,0.8924570210366252
2018-03-03,DK Wetland Well Shallow,0.6718383845092595
2018-03-03,GR Wetland Well Shallow,0.381760516
2018-03-03,ND Upland Well 1,0.9733543140159306
2018-03-03,ND Wetland Well Shallow,0.997575261800926
2018-03-03,P-26 Deep Well,-0.2547892355912685
2018-03-03,QB Upland Well 1,0.8092350694678817
2018-03-03,QB Wetland Well Shallow,0.6708955096064816
2018-03-03,TB Upland Well 2,0.8701814886543108
2018-03-03,TB Upland Well 3,0.9195241953244763
2018-03-03,TB Wetland Well Shallow,0.8027382901224642
2018-03-04,BB Upland Well 1,0.6623289987212301
2018-03-04,BB Wetland Well Shallow,0.448201209199074
2018-03-04,DB Upland Well 1,1.0514726557953724
2018-03-04,DB Wetland Well Shallow,1.035976086685185
2018-03-04,DF Wetland Well Shallow,0.7213525906953233
2018-03-04,DK Upland Well 1,0.8770862763375509
2018-03-04,DK Wetland Well Shallow,0.6671552259907407
2018-03-04,GR Wetland Well Shallow,0.3775506713478261
2018-03-04,ND Upland Well 1,0.9696986650251896
2018-03-04,ND Wetland Well Shallow,0.9937769228240739
2018-03-04,P-26 Deep Well,-0.28533999958200934
2018-03-04,QB Upland Well 1,0.8053765386854742
2018-03-04,QB Wetland Well Shallow,0.6669371312407407
2018-03-04,TB Upland Well 2,0.8594132926635698
2018-03-04,TB Upland Well 3,0.9134491898198465
2018-03-04,TB Wetland Well Shallow,0.79951177329839
2018-03-05,BB Upland Well 1,0.6590070601818782
2018-03-05,BB Wetland Well Shallow,0.4464598366597222
2018-03-05,DB Upland Well 1,1.0431307206726872
2018-03-05,DB Wetland Well Shallow,1.028467631034722
2018-03-05,DF Wetland Well Shallow,0.7186152175424261
2018-03-05,DK Upland Well 1,0.8694815137981992
2018-03-05,DK Wetland Well Shallow,0.6634512465208333
2018-03-05,GR Wetland Well Shallow,0.3738920302916667
2018-03-05,ND Upland Well 1,0.96586226358306
2018-03-05,ND Wetland Well Shallow,0.9891091663263888
2018-03-05,P-26 Deep Well,-0.2981818032741389
2018-03-05,QB Upland Well 1,0.8011421146671615
2018-03-05,QB Wetland Well Shallow,0.6644264221639263
2018-03-05,TB Upland Well 2,0.8551091654853292
2018-03-05,TB Upland Well 3,0.9100592699471614
2018-03-05,TB Wetland Well Shallow,0.7950157404812604
2018-03-06,BB Upland Well 1,0.6589429146008594
2018-03-06,BB Wetland Well Shallow,0.44761404403703675
2018-03-06,DB Upland Well 1,1.0379987791333352
2018-03-06,DB Wetland Well Shallow,1.0226693308009256
2018-03-06,DF Wetland Well Shallow,0.7155234274082862
2018-03-06,DK Upland Well 1,0.8639020284810692
2018-03-06,DK Wetland Well Shallow,0.6632440568842591
2018-03-06,GR Wetland Well Shallow,0.37162352154166667
2018-03-06,ND Upland Well 1,0.9648541688631525
2018-03-06,ND Wetland Well Shallow,0.9869560110231478
2018-03-06,P-26 Deep Well,-0.30603795511904636
2018-03-06,QB Upland Well 1,0.800143274273437
2018-03-06,QB Wetland Well Shallow,0.6639635380231479
2018-03-06,TB Upland Well 2,0.8525378541681993
2018-03-06,TB Upland Well 3,0.908778187685587
2018-03-06,TB Wetland Well Shallow,0.7935215084141305
2018-03-07,BB Upland Well 1,0.742329809461971
2018-03-07,BB Wetland Well Shallow,0.46948385141203713
2018-03-07,DB Upland Well 1,1.1167073544250021
2018-03-07,DB Wetland Well Shallow,1.048470725287037
2018-03-07,DF Wetland Well Shallow,0.7377175623943977
2018-03-07,DK Upland Well 1,0.9618280769394029
2018-03-07,DK Wetland Well Shallow,0.6915147316759261
2018-03-07,GR Wetland Well Shallow,0.4022497386666667
2018-03-07,ND Upland Well 1,1.0163386986409306
2018-03-07,ND Wetland Well Shallow,1.009502799175926
2018-03-07,P-26 Deep Well,-0.18487751564682384
2018-03-07,QB Upland Well 1,0.8592583546484373
2018-03-07,QB Wetland Well Shallow,0.685560711925926
2018-03-07,TB Upland Well 2,0.980114740112644
2018-03-07,TB Upland Well 3,0.9933749378383653
2018-03-07,TB Wetland Well Shallow,0.8173039989280197
2018-03-08,BB Upland Well 1,0.7292239289758596
2018-03-08,BB Wetland Well Shallow,0.46272785234259245
2018-03-08,DB Upland Well 1,1.136396802161113
2018-03-08,DB Wetland Well Shallow,1.0879006067592591
2018-03-08,DF Wetland Well Shallow,0.7625767780888417
2018-03-08,DK Upland Well 1,0.9794058545088471
2018-03-08,DK Wetland Well Shallow,0.7028640736481481
2018-03-08,GR Wetland Well Shallow,0.4087481145
2018-03-08,ND Upland Well 1,1.0074090672520415
2018-03-08,ND Wetland Well Shallow,1.0291872899398145
2018-03-08,P-26 Deep Well,-0.1474881363829353
2018-03-08,QB Upland Well 1,0.880968830773437
2018-03-08,QB Wetland Well Shallow,0.7103317643287037
2018-03-08,TB Upland Well 2,0.9833243796265327
2018-03-08,TB Upland Well 3,0.9852837428939204
2018-03-08,TB Wetland Well Shallow,0.8404303987613528
2018-03-09,BB Upland Well 1,0.7041128518832673
2018-03-09,BB Wetland Well Shallow,0.45556420131944453
2018-03-09,DB Upland Well 1,1.1129817177074095
2018-03-09,DB Wetland Well Shallow,1.0813597638888888
2018-03-09,DF Wetland Well Shallow,0.7579599485795827
2018-03-09,DK Upland Well 1,0.9455481999301436
2018-03-09,DK Wetland Well Shallow,0.6894302068333334
2018-03-09,GR Wetland Well Shallow,0.39896528354166666
2018-03-09,ND Upland Well 1,0.9969440727288935
2018-03-09,ND Wetland Well Shallow,1.0209047794722221
2018-03-09,P-26 Deep Well,-0.18669967503108298
2018-03-09,QB Upland Well 1,0.8624083924725112
2018-03-09,QB Wetland Well Shallow,0.7062835703472223
2018-03-09,TB Upland Well 2,0.9328063414089404
2018-03-09,TB Upland Well 3,0.9591961422735504
2018-03-09,TB Wetland Well Shallow,0.8335468166687605
2018-03-10,BB Upland Well 1,0.6871423034110452
2018-03-10,BB Wetland Well Shallow,0.4537524279722226
2018-03-10,DB Upland Well 1,1.097651927040743
2018-03-10,DB Wetland Well Shallow,1.0712967562083335
2018-03-10,DF Wetland Well Shallow,0.7508417364684719
2018-03-10,DK Upland Well 1,0.922294689166255
2018-03-10,DK Wetland Well Shallow,0.6816767941388894
2018-03-10,GR Wetland Well Shallow,0.39194220916666667
2018-03-10,ND Upland Well 1,0.9893524697705603
2018-03-10,ND Wetland Well Shallow,1.0132940567638893
2018-03-10,P-26 Deep Well,-0.21542320464219425
2018-03-10,QB Upland Well 1,0.8459462877225115
2018-03-10,QB Wetland Well Shallow,0.6992602488472226
2018-03-10,TB Upland Well 2,0.9077102532561627
2018-03-10,TB Upland Well 3,0.9460651228568839
2018-03-10,TB Wetland Well Shallow,0.8262094355715385
2018-03-11,BB Upland Well 1,0.6776325292374346
2018-03-11,BB Wetland Well Shallow,0.4531510410208339
2018-03-11,DB Upland Well 1,1.0861147512282432
2018-03-11,DB Wetland Well Shallow,1.0619721603541672
2018-03-11,DF Wetland Well Shallow,0.7455563648365278
2018-03-11,DK Upland Well 1,0.9052917433398664
2018-03-11,DK Wetland Well Shallow,0.6774366355069451
2018-03-11,GR Wetland Well Shallow,0.38714118725
2018-03-11,ND Upland Well 1,0.9846760975830606
2018-03-11,ND Wetland Well Shallow,1.0085273968680561
2018-03-11,P-26 Deep Well,-0.23618955459358276
2018-03-11,QB Upland Well 1,0.8364648391044562
2018-03-11,QB Wetland Well Shallow,0.6934968834652783
2018-03-11,TB Upland Well 2,0.8933005120408852
2018-03-11,TB Upland Well 3,0.9379248892943841
2018-03-11,TB Wetland Well Shallow,0.8204697928423721
2018-03-12,BB Upland Well 1,0.6767939157582674
2018-03-12,BB Wetland Well Shallow,0.45174556236111135
2018-03-12,DB Upland Well 1,1.0777907556240762
2018-03-12,DB Wetland Well Shallow,1.0521497428611113
2018-03-12,DF Wetland Well Shallow,0.7389000363156941
2018-03-12,DK Upland Well 1,0.9012927059995883
2018-03-12,DK Wetland Well Shallow,0.673300573291667
2018-03-12,GR Wetland Well Shallow,0.38484063345833336
2018-03-12,ND Upland Well 1,0.9808293101038937
2018-03-12,ND Wetland Well Shallow,1.0023646411527778
2018-03-12,P-26 Deep Well,-0.24954027410052737
2018-03-12,QB Upland Well 1,0.8293599045975115
2018-03-12,QB Wetland Well Shallow,0.6871199157361114
2018-03-12,TB Upland Well 2,0.8865199051450516
2018-03-12,TB Upland Well 3,0.9347419820235505
2018-03-12,TB Wetland Well Shallow,0.8141976296687607
2018-03-13,BB Upland Well 1,0.6872099306749339
2018-03-13,BB Wetland Well Shallow,0.4542488333333333
2018-03-13,DB Upland Well 1,1.0764290045407428
2018-03-13,DB Wetland Well Shallow,1.048849815638889
2018-03-13,DF Wetland Well Shallow,0.7400089818156939
2018-03-13,DK Upland Well 1,0.9091749999718103
2018-03-13,DK Wetland Well Shallow,0.6763218478611113
2018-03-13,GR Wetland Well Shallow,0.38637788029166664
2018-03-13,ND Upland Well 1,0.9822455878816713
2018-03-13,ND Wetland Well Shallow,1.0019238246944444
2018-03-13,P-26 Deep Well,-0.241657626058861
2018-03-13,QB Upland Well 1,0.8264986694169556
2018-03-13,QB Wetland Well Shallow,0.6877873366388889
2018-03-13,TB Upland Well 2,0.8892593404367181
2018-03-13,TB Upland Well 3,0.9374021057596613
2018-03-13,TB Wetland Well Shallow,0.8130748754604272
2018-03-14,BB Upland Well 1,0.6726806910221562
2018-03-14,BB Wetland Well Shallow,0.45140282313888913
2018-03-14,DB Upland Well 1,1.0641304023879652
2018-03-14,DB Wetland Well Shallow,1.0411813796111113
2018-03-14,DF Wetland Well Shallow,0.7348983434545828
2018-03-14,DK Upland Well 1,0.8915635858051438
2018-03-14,DK Wetland Well Shallow,0.6731426583194446
2018-03-14,GR Wetland Well Shallow,0.3824969332916667
2018-03-14,ND Upland Well 1,0.977148404159449
2018-03-14,ND Wetland Well Shallow,0.9973655346666667
2018-03-14,P-26 Deep Well,-0.2626511115588608
2018-03-14,QB Upland Well 1,0.8208052327502892
2018-03-14,QB Wetland Well Shallow,0.6824635484722225
2018-03-14,TB Upland Well 2,0.8742446715756071
2018-03-14,TB Upland Well 3,0.9278609964402171
2018-03-14,TB Wetland Well Shallow,0.809300849252094
2018-03-15,BB Upland Well 1,0.6682909380499339
2018-03-15,BB Wetland Well Shallow,0.4511103617777779
2018-03-15,DB Upland Well 1,1.0553494801657428
2018-03-15,DB Wetland Well Shallow,1.0347312965416666
2018-03-15,DF Wetland Well Shallow,0.7318526380934717
2018-03-15,DK Upland Well 1,0.8798453034718103
2018-03-15,DK Wetland Well Shallow,0.6703147056666667
2018-03-15,GR Wetland Well Shallow,0.37896798225
2018-03-15,ND Upland Well 1,0.9732904634927825
2018-03-15,ND Wetland Well Shallow,0.9942334363611113
2018-03-15,P-26 Deep Well,-0.27630686189219417
2018-03-15,QB Upland Well 1,0.8165305523475113
2018-03-15,QB Wetland Well Shallow,0.6790262423055556
2018-03-15,TB Upland Well 2,0.8665953552978293
2018-03-15,TB Upland Well 3,0.923297749440217
2018-03-15,TB Wetland Well Shallow,0.8051685047659828
2018-03-16,BB Upland Well 1,0.6572687562443785
2018-03-16,BB Wetland Well Shallow,0.45054597508333355
2018-03-16,DB Upland Well 1,1.0400650103879652
2018-03-16,DB Wetland Well Shallow,1.0269435391111115
2018-03-16,DF Wetland Well Shallow,0.7280534729545829
2018-03-16,DK Upland Well 1,0.8587013384579216
2018-03-16,DK Wetland Well Shallow,0.6667747193611114
2018-03-16,GR Wetland Well Shallow,0.37567195725
2018-03-16,ND Upland Well 1,0.9675471030344492
2018-03-16,ND Wetland Well Shallow,0.9898412049027778
2018-03-16,P-26 Deep Well,-0.2948905507533053
2018-03-16,QB Upland Well 1,0.8094250867364005
2018-03-16,QB Wetland Well Shallow,0.6754887344861114
2018-03-16,TB Upland Well 2,0.8535988822700517
2018-03-16,TB Upland Well 3,0.914238882704106
2018-03-16,TB Wetland Well Shallow,0.8005043479743162
2018-03-17,BB Upland Well 1,0.6569513919990083
2018-03-17,BB Wetland Well Shallow,0.4497152101435191
